Year,Month,Day,Weekday,Hour_0,VehicleType,counts
2023,10,18,Wednesday,16,32,121
2023,10,18,Wednesday,16,41,14
2023,10,18,Wednesday,17,31,306
2023,10,18,Wednesday,17,32,126
2023,10,18,Wednesday,17,41,6
2023,10,18,Wednesday,18,31,306
2023,10,18,Wednesday,18,32,76
2023,10,18,Wednesday,18,41,12
2023,10,18,Wednesday,19,31,260
2023,10,18,Wednesday,19,32,50
2023,10,18,Wednesday,19,41,10
2023,10,18,Wednesday,20,31,200
2023,10,18,Wednesday,20,32,39
2023,10,18,Wednesday,20,41,6
2023,10,18,Wednesday,21,31,198
2023,10,18,Wednesday,21,32,36
2023,10,18,Wednesday,21,41,5
2023,10,18,Wednesday,21,42,3
2023,10,18,Wednesday,22,31,118
2023,10,18,Wednesday,22,32,32
2023,10,18,Wednesday,22,41,3
2023,10,18,Wednesday,23,31,85
2023,10,18,Wednesday,23,32,26
2023,10,18,Wednesday,23,41,2
2023,10,19,Thursday,0,31,56
2023,10,19,Thursday,0,32,16
2023,10,19,Thursday,0,41,3
2023,10,19,Thursday,1,31,39
2023,10,19,Thursday,1,32,9
2023,10,19,Thursday,2,31,27
2023,10,19,Thursday,2,32,9
2023,10,19,Thursday,3,31,31
2023,10,19,Thursday,3,32,16
2023,10,19,Thursday,4,31,58
2023,10,19,Thursday,4,32,34
2023,10,19,Thursday,5,31,139
2023,10,19,Thursday,5,32,46
2023,10,19,Thursday,5,41,2
2023,10,19,Thursday,6,31,257
2023,10,19,Thursday,6,32,101
2023,10,19,Thursday,6,41,10
2023,10,19,Thursday,6,42,2
2023,10,19,Thursday,7,31,267
2023,10,19,Thursday,7,32,94
2023,10,19,Thursday,7,41,12
2023,10,19,Thursday,8,31,316
2023,10,19,Thursday,8,32,138
2023,10,19,Thursday,8,41,19
2023,10,19,Thursday,9,31,536
2023,10,19,Thursday,9,32,163
2023,10,19,Thursday,9,41,24
2023,10,19,Thursday,9,42,5
2023,10,19,Thursday,10,31,628
2023,10,19,Thursday,10,32,203
2023,10,19,Thursday,10,41,19
2023,10,19,Thursday,11,31,570
2023,10,19,Thursday,11,32,167
2023,10,19,Thursday,11,41,13
2023,10,19,Thursday,11,42,3
2023,10,19,Thursday,12,31,430
2023,10,19,Thursday,12,32,144
2023,10,19,Thursday,12,41,11
2023,10,19,Thursday,13,31,396
2023,10,19,Thursday,13,32,113
2023,10,19,Thursday,13,41,11
2023,10,19,Thursday,14,31,384
2023,10,19,Thursday,14,32,100
2023,10,19,Thursday,14,41,11
2023,10,19,Thursday,14,42,1
2023,10,19,Thursday,15,31,336
2023,10,19,Thursday,15,32,119
2023,10,19,Thursday,15,41,11
2023,10,19,Thursday,15,42,1
2023,10,19,Thursday,16,31,348
2023,10,19,Thursday,16,32,121
2023,10,19,Thursday,16,41,10
2023,10,19,Thursday,16,42,1
2023,10,19,Thursday,17,31,360
2023,10,19,Thursday,17,32,119
2023,10,19,Thursday,17,41,6
2023,10,19,Thursday,17,42,1
2023,10,19,Thursday,18,31,353
2023,10,19,Thursday,18,32,55
2023,10,19,Thursday,18,41,12
2023,10,19,Thursday,18,42,1
2023,10,19,Thursday,19,31,253
2023,10,19,Thursday,19,32,58
2023,10,19,Thursday,19,41,13
2023,10,19,Thursday,20,31,208
2023,10,19,Thursday,20,32,47
2023,10,19,Thursday,20,41,8
2023,10,19,Thursday,20,42,1
2023,10,19,Thursday,21,31,177
2023,10,19,Thursday,21,32,40
2023,10,19,Thursday,21,41,5
2023,10,19,Thursday,21,42,1
2023,10,19,Thursday,22,31,117
2023,10,19,Thursday,22,32,28
2023,10,19,Thursday,22,41,3
2023,10,19,Thursday,22,42,3
2023,10,19,Thursday,23,31,78
2023,10,19,Thursday,23,32,17
2023,10,19,Thursday,23,41,2
2023,10,20,Friday,0,31,51
2023,10,20,Friday,0,32,19
2023,10,20,Friday,0,41,3
2023,10,20,Friday,1,31,32
2023,10,20,Friday,1,32,8
2023,10,20,Friday,2,31,40
2023,10,20,Friday,2,32,12
2023,10,20,Friday,2,41,1
2023,10,20,Friday,3,31,28
2023,10,20,Friday,3,32,23
2023,10,20,Friday,4,31,50
2023,10,20,Friday,4,32,39
2023,10,20,Friday,5,31,135
2023,10,20,Friday,5,32,51
2023,10,20,Friday,5,41,3
2023,10,20,Friday,6,31,240
2023,10,20,Friday,6,32,95
2023,10,20,Friday,6,41,13
2023,10,20,Friday,7,31,291
2023,10,20,Friday,7,32,105
2023,10,20,Friday,7,41,14
2023,10,20,Friday,8,31,426
2023,10,20,Friday,8,32,131
2023,10,20,Friday,8,41,29
2023,10,20,Friday,9,31,554
2023,10,20,Friday,9,32,168
2023,10,20,Friday,9,41,23
2023,10,20,Friday,9,42,3
2023,10,20,Friday,10,31,642
2023,10,20,Friday,10,32,195
2023,10,20,Friday,10,41,19
2023,10,20,Friday,10,42,4
2023,10,20,Friday,11,31,496
2023,10,20,Friday,11,32,156
2023,10,20,Friday,11,41,12
2023,10,20,Friday,12,31,436
2023,10,20,Friday,12,32,147
2023,10,20,Friday,12,41,9
2023,10,20,Friday,13,31,472
2023,10,20,Friday,13,32,168
2023,10,20,Friday,13,41,14
2023,10,20,Friday,14,31,502
2023,10,20,Friday,14,32,135
2023,10,20,Friday,14,41,14
2023,10,20,Friday,14,42,1
2023,10,20,Friday,15,31,431
2023,10,20,Friday,15,32,109
2023,10,20,Friday,15,41,14
2023,10,20,Friday,16,31,513
2023,10,20,Friday,16,32,144
2023,10,20,Friday,16,41,15
2023,10,20,Friday,16,42,1
2023,10,20,Friday,17,31,464
2023,10,20,Friday,17,32,130
2023,10,20,Friday,17,41,8
2023,10,20,Friday,18,31,461
2023,10,20,Friday,18,32,116
2023,10,20,Friday,18,41,13
2023,10,20,Friday,19,31,526
2023,10,20,Friday,19,32,116
2023,10,20,Friday,19,41,11
2023,10,20,Friday,20,31,501
2023,10,20,Friday,20,32,121
2023,10,20,Friday,20,41,12
2023,10,20,Friday,21,31,419
2023,10,20,Friday,21,32,94
2023,10,20,Friday,21,41,7
2023,10,20,Friday,22,31,343
2023,10,20,Friday,22,32,69
2023,10,20,Friday,22,41,3
2023,10,20,Friday,23,31,220
2023,10,20,Friday,23,32,37
2023,10,20,Friday,23,41,2
2023,10,21,Saturday,0,31,108
2023,10,21,Saturday,0,32,32
2023,10,21,Saturday,0,41,3
2023,10,21,Saturday,1,31,66
2023,10,21,Saturday,1,32,13
2023,10,21,Saturday,2,31,41
2023,10,21,Saturday,2,32,14
2023,10,21,Saturday,2,41,1
2023,10,21,Saturday,3,31,39
2023,10,21,Saturday,3,32,19
2023,10,21,Saturday,3,41,1
2023,10,21,Saturday,4,31,130
2023,10,21,Saturday,4,32,49
2023,10,21,Saturday,4,41,2
2023,10,21,Saturday,5,31,369
2023,10,21,Saturday,5,32,133
2023,10,21,Saturday,5,41,12
2023,10,21,Saturday,6,31,570
2023,10,21,Saturday,6,32,160
2023,10,21,Saturday,6,41,75
2023,10,21,Saturday,7,31,618
2023,10,21,Saturday,7,32,138
2023,10,21,Saturday,7,41,86
2023,10,21,Saturday,7,42,1
2023,10,21,Saturday,8,31,577
2023,10,21,Saturday,8,32,149
2023,10,21,Saturday,8,41,64
2023,10,21,Saturday,9,31,656
2023,10,21,Saturday,9,32,145
2023,10,21,Saturday,9,41,50
2023,10,21,Saturday,10,31,712
2023,10,21,Saturday,10,32,156
2023,10,21,Saturday,10,41,28
2023,10,21,Saturday,11,31,631
2023,10,21,Saturday,11,32,133
2023,10,21,Saturday,11,41,22
2023,10,21,Saturday,11,42,1
2023,10,21,Saturday,12,31,642
2023,10,21,Saturday,12,32,168
2023,10,21,Saturday,12,41,12
2023,10,21,Saturday,13,31,693
2023,10,21,Saturday,13,32,174
2023,10,21,Saturday,13,41,18
2023,10,21,Saturday,14,31,650
2023,10,21,Saturday,14,32,157
2023,10,21,Saturday,14,41,10
2023,10,21,Saturday,15,31,635
2023,10,21,Saturday,15,32,150
2023,10,21,Saturday,15,41,11
2023,10,21,Saturday,15,42,1
2023,10,21,Saturday,16,31,554
2023,10,21,Saturday,16,32,163
2023,10,21,Saturday,16,41,9
2023,10,21,Saturday,17,31,569
2023,10,21,Saturday,17,32,142
2023,10,21,Saturday,17,41,12
2023,10,21,Saturday,18,31,422
2023,10,21,Saturday,18,32,97
2023,10,21,Saturday,18,41,13
2023,10,21,Saturday,19,31,294
2023,10,21,Saturday,19,32,87
2023,10,21,Saturday,19,41,11
2023,10,21,Saturday,20,31,292
2023,10,21,Saturday,20,32,71
2023,10,21,Saturday,20,41,6
2023,10,21,Saturday,20,42,1
2023,10,21,Saturday,21,31,271
2023,10,21,Saturday,21,32,67
2023,10,21,Saturday,21,41,7
2023,10,21,Saturday,21,42,1
2023,10,21,Saturday,22,31,197
2023,10,21,Saturday,22,32,53
2023,10,21,Saturday,22,41,3
2023,10,21,Saturday,23,31,129
2023,10,21,Saturday,23,32,30
2023,10,21,Saturday,23,41,2
2023,10,22,Sunday,0,31,95
2023,10,22,Sunday,0,32,22
2023,10,22,Sunday,0,41,4
2023,10,22,Sunday,1,31,59
2023,10,22,Sunday,1,32,13
2023,10,22,Sunday,2,31,29
2023,10,22,Sunday,2,32,13
2023,10,22,Sunday,3,31,42
2023,10,22,Sunday,3,32,17
2023,10,22,Sunday,3,42,1
2023,10,22,Sunday,4,31,100
2023,10,22,Sunday,4,32,32
2023,10,22,Sunday,5,31,201
2023,10,22,Sunday,5,32,68
2023,10,22,Sunday,5,41,3
2023,10,22,Sunday,6,31,334
2023,10,22,Sunday,6,32,82
2023,10,22,Sunday,6,41,33
2023,10,22,Sunday,7,31,347
2023,10,22,Sunday,7,32,95
2023,10,22,Sunday,7,41,66
2023,10,22,Sunday,8,31,438
2023,10,22,Sunday,8,32,100
2023,10,22,Sunday,8,41,33
2023,10,22,Sunday,9,31,528
2023,10,22,Sunday,9,32,128
2023,10,22,Sunday,9,41,17
2023,10,22,Sunday,10,31,556
2023,10,22,Sunday,10,32,140
2023,10,22,Sunday,10,41,14
2023,10,22,Sunday,11,31,452
2023,10,22,Sunday,11,32,88
2023,10,22,Sunday,11,41,14
2023,10,22,Sunday,12,31,427
2023,10,22,Sunday,12,32,103
2023,10,22,Sunday,12,41,13
2023,10,22,Sunday,13,31,477
2023,10,22,Sunday,13,32,122
2023,10,22,Sunday,13,41,14
2023,10,22,Sunday,14,31,474
2023,10,22,Sunday,14,32,98
2023,10,22,Sunday,14,41,10
2023,10,22,Sunday,15,31,361
2023,10,22,Sunday,15,32,84
2023,10,22,Sunday,15,41,17
2023,10,22,Sunday,16,31,376
2023,10,22,Sunday,16,32,70
2023,10,22,Sunday,16,41,25
2023,10,22,Sunday,17,31,279
2023,10,22,Sunday,17,32,79
2023,10,22,Sunday,17,41,12
2023,10,22,Sunday,18,31,255
2023,10,22,Sunday,18,32,60
2023,10,22,Sunday,18,41,15
2023,10,22,Sunday,19,31,226
2023,10,22,Sunday,19,32,45
2023,10,22,Sunday,19,41,13
2023,10,22,Sunday,20,31,226
2023,10,22,Sunday,20,32,58
2023,10,22,Sunday,20,41,6
2023,10,22,Sunday,21,31,226
2023,10,22,Sunday,21,32,29
2023,10,22,Sunday,21,41,5
2023,10,22,Sunday,22,31,144
2023,10,22,Sunday,22,32,35
2023,10,22,Sunday,22,41,3
2023,10,22,Sunday,22,42,2
2023,10,22,Sunday,23,31,110
2023,10,22,Sunday,23,32,19
2023,10,22,Sunday,23,41,3
